site,url,recommend,title,comment,shoppingmall,price,deliveryfee,category,time,author,views
arca,https://arca.live/b/hotdeal/109277766?p=1,1,청정 암꽃게 알배기 간장게장 2.2kg,12,남도장터,"17,920원",무료,먹거리,2024-06-20 03:12,ㅇㅇ,829
arca,https://arca.live/b/hotdeal/109277638?p=1,1,모즈모즈 반팔&반바지 세트,8,하이버,"28,815원",무료,의류,2024-06-20 03:11,무엇이될상이오,869
arca,https://arca.live/b/hotdeal/109273020?p=1,5,샤오미 JONR 물걸레 청소기 ED12,32,위메프,"117,710원",무료,가전제품,2024-06-20 02:08,ㅇㅇ,2153
arca,https://arca.live/b/hotdeal/109269791?p=1,0,쿨뱀부&모달 드로즈 3종,10,롯데온,"11,860원",무료,의류,2024-06-20 01:20,타일에놀,1329
arca,https://arca.live/b/hotdeal/109268505?p=1,1,하이마블 토마호크 스테이크,7,네이버,"17,920원",무료,먹거리,2024-06-20 01:01,ㅇㅇ,1522
arca,https://arca.live/b/hotdeal/109267788?p=1,12,지금 배추김치 10kg 라고,43,옥션,"26,180원",무료,먹거리,2024-06-20 00:50,벨벳,2109
arca,https://arca.live/b/hotdeal/109267742?p=1,23,쓱 이마트 한달 미구매 삼다수 2리터 6병,26,Ssg,"1,000원",무료,먹거리,2024-06-20 00:49,KKK,2403
arca,https://arca.live/b/hotdeal/109265447?p=1,2,"천연사이다 제로, 250ml, 30개",15,쿠팡와우,"11,770원",무료,먹거리,2024-06-20 00:07,별님미리내,1066
arca,https://arca.live/b/hotdeal/109264296?p=1,1,소프트99 유막제거 G73 + 슈퍼발수 DX,22,11번가,"24,930원",무료,생활용품,2024-06-19 23:45,ㅇㅇ,1972
arca,https://arca.live/b/hotdeal/109258479?p=1,10,양파 3kg 중대혼합,29,우체국 쇼핑몰,"4,000원",무료,먹거리,2024-06-19 19:46,매옹이,2488
arca,https://arca.live/b/hotdeal/109253121?p=1,8,도도한나쵸 오리지널 치즈맛 92g X 24개,28,지마켓,"20,860원",무료,먹거리,2024-06-19 16:52,ㅇㅇ,2837
arca,https://arca.live/b/hotdeal/109251033?p=1,6,팔도 왕뚜껑 18개 1박스 (카카오/토스),22,티몬,"13,947원",무료,먹거리,2024-06-19 16:12,준항고,2249
arca,https://arca.live/b/hotdeal/109249536?p=1,45,6월 미구매자 편의점 2천원권 할인,59,G마켓,100원,무료,모바일/상품권,2024-06-19 15:49,준항고,5258
arca,https://arca.live/b/hotdeal/109248831?p=1,8,"위트빅스 오리지날 시리얼, 1.2kg, 4개",49,쿠팡,"21,420원",무료,먹거리,2024-06-19 15:38,ㅇㅇ,3094
arca,https://arca.live/b/hotdeal/109248461?p=1,3,10분딜 한돈 대패 목살 냉동 600gx2팩,2,티몬,"14,500원",무료,먹거리,2024-06-19 15:33,ㅇㅇ,2389
arca,https://arca.live/b/hotdeal/109248166?p=1,1,빕스 단호박찹스테이크 360g + 감바스라이스 230g 외,8,티몬,"9,697원",무료,먹거리,2024-06-19 15:29,ㅇㅇ,1411
arca,https://arca.live/b/hotdeal/109247969?p=1,1,농심 육개장 86g 24개,14,티몬,"12,987원",무료,먹거리,2024-06-19 15:26,ㅇㅇ,1696
arca,https://arca.live/b/hotdeal/109247528?p=1,2,한솔닭갈비 통닭다리살 닭갈비 2.4kg (매운닭갈비 2 + 간장닭갈비 2),17,위메프,"15,950원",무료,먹거리,2024-06-19 15:20,ㅇㅇ,1888
arca,https://arca.live/b/hotdeal/109246953?p=1,2,양평해장국 700g 4팩 + 떡갈비 2장,10,11번가,"17,900원",무료,먹거리,2024-06-19 15:13,삼먁삼보리,969
arca,https://arca.live/b/hotdeal/109246947?p=1,3,구운계란 대란 60구,5,위메프,"11,830원",무료,먹거리,2024-06-19 15:13,ㅇㅇ,1079
arca,https://arca.live/b/hotdeal/109246306?p=1,7,초당옥수수 특품 10개,30,네이버,"7,900원",무료,먹거리,2024-06-19 15:04,gjapd,1664
arca,https://arca.live/b/hotdeal/109243541?p=1,2,휴대용 디지털 현미경 최대 8X~1000X 줌 가능.,23,알리,$11.48,무료,가전제품,2024-06-19 14:32,밀키,3633
arca,https://arca.live/b/hotdeal/109240965?p=1,18,대역전재판 할인,38,파나티컬,"18,507원",무료,SW/게임,2024-06-19 14:00,iraseonal,5998
arca,https://arca.live/b/hotdeal/109239520?p=1,3,통살 먹태 10마리 + 청양마요소스 2개,12,위메프,"13,900원",무료,먹거리,2024-06-19 13:43,마이혁,1954
arca,https://arca.live/b/hotdeal/109232485?p=1,6,로지텍 MX KEYS MINI,35,"ssg,이마트몰","65,500원",무료,가전제품,2024-06-19 12:24,ㅇㅇ,5645
arca,https://arca.live/b/hotdeal/109228043?p=1,2,ip67 방수 4.3인치 보어스코프 탑재 1080p 무선 내시경,46,알리,$12.56,무료,가전제품,2024-06-19 11:38,밀키,5246
arca,https://arca.live/b/hotdeal/109224124?p=1,10,"오리온 마켓오 브라우니 6p, 120g, 5개",41,쿠팡,"8,020원",무료,먹거리,2024-06-19 10:58,ㅇㅇ,3090
arca,https://arca.live/b/hotdeal/109221582?p=1,2,웰치스 제로 오렌지맛 355ml 뚱캔 24개,23,11번가,"11,790원",무료,먹거리,2024-06-19 10:31,마이혁,2029
arca,https://arca.live/b/hotdeal/109215736?p=1,14,신규 유저 전용 펩시제로 라임향 1.25L*12개,45,알리,"10,730원",무료,먹거리,2024-06-19 09:30,기린그린,6343
arca,https://arca.live/b/hotdeal/109213301?p=1,4,페리오 럭키치약 레트로 버전 120g x 9개,13,위메프,"9,900원",무료,생활용품,2024-06-19 09:01,ㅇㅇ,1767
arca,https://arca.live/b/hotdeal/109212974?p=1,2,육식토끼 소스 닭가슴살 100g x 30팩,40,육식토끼,"29,900원",무료,먹거리,2024-06-19 08:58,ㅇㅇ,3282
arca,https://arca.live/b/hotdeal/109211244?p=1,17,필라델피아 치즈케익 28OZ 794g(플레인/오레오),59,롯데온,"16,240원",무료,먹거리,2024-06-19 08:37,묵화마녀,4696
arca,https://arca.live/b/hotdeal/109209973?p=1,1,산청 쌀 메뚜기쌀 백미 10kg,18,네이버,"19,900원",무료,먹거리,2024-06-19 08:22,불금조아,1596
arca,https://arca.live/b/hotdeal/109208858?p=1,4,오대쌀 20kg 외 쌀 모음전,6,위메프,"47,790원",무료,먹거리,2024-06-19 08:10,ㅇㅇ,1302
arca,https://arca.live/b/hotdeal/109208571?p=1,20,수월우 베리에이션,105,쿠팡,"556,750원",무료,가전제품,2024-06-19 08:06,ㅇㅇ,11750
arca,https://arca.live/b/hotdeal/109208444?p=1,1,크리오 쿨맥스 스트롱민트향 치약 8개+칫솔 2개+여행용세트,1,네이버,"12,900원",무료,생활용품,2024-06-19 08:05,ㅇㅇ,1062
arca,https://arca.live/b/hotdeal/109208407?p=1,22,2년지난)투썸 아이스크림 3종 474ml / 3종 / 4개단위구매,81,떠리몰,"3,790원",무료,먹거리,2024-06-19 08:05,코랄부,8102
arca,https://arca.live/b/hotdeal/109204912?p=1,12,멕시카나 순살 닭강정 500G X 6개,47,SK스토아,"24,586원",무료,먹거리,2024-06-19 07:20,ㅇㅇ,5667
arca,https://arca.live/b/hotdeal/109200433?p=1,2,반건조 오징어 왕특대 5마리 850g,15,농협몰,"12,590원",무료,먹거리,2024-06-19 06:26,나구미,1935
arca,https://arca.live/b/hotdeal/109200171?p=1,7,펩시 제로 제로카페인 355 뚱캔 48개,36,티몬,"28,566원",무료,먹거리,2024-06-19 06:22,린네,4173
arca,https://arca.live/b/hotdeal/109198729?p=1,2,오리지날 어묵바 80g x 10개,3,T딜,"11,900원",무료,먹거리,2024-06-19 06:06,MK아웃,1493
arca,https://arca.live/b/hotdeal/109198409?p=1,2,1++ 한우 세절 국거리 600g,17,네이버,"12,440원",무료,먹거리,2024-06-19 06:03,고9마,2388
arca,https://arca.live/b/hotdeal/109197342?p=1,11,"소프트이어스 켈베로스 이어폰(와우 한정, 재고1개!)",113,쿠팡,"1,963,560원",무료,가전제품,2024-06-19 05:50,아지다하카,6868
arca,https://arca.live/b/hotdeal/109197118?p=1,3,풀무원 탄산수 브리지톡 500ml 20병,3,지마켓,"6,750원",무료,먹거리,2024-06-19 05:46,불금조아,1211
arca,https://arca.live/b/hotdeal/109194682?p=1,1,Yongse BlueMoon 이어폰 케이블(단 1개!),18,알리익스프레스,$13.32,무료,기타,2024-06-19 05:14,인간,2013
arca,https://arca.live/b/hotdeal/109194091?p=2,5,구운계란 대란 60구,10,네이버,"11,920원",무료,먹거리,2024-06-19 05:06,해바라기닉,1931
arca,https://arca.live/b/hotdeal/109193834?p=2,9,부여 굿뜨레 대추 방울토마토 2kg,7,SK스토아,"7,068원",무료,먹거리,2024-06-19 05:02,ㅇㅇ,1307
arca,https://arca.live/b/hotdeal/109190695?p=2,4,놀부 부대찌개 6팩 + 라면사리 4팩,18,티몬,"20,025원",무료,먹거리,2024-06-19 04:22,타일에놀,2249
arca,https://arca.live/b/hotdeal/109189116?p=2,4,빨간 유럽종 완숙 찰 토마토 4kg,7,위메프,"13,200원",무료,먹거리,2024-06-19 04:04,소리스리,1187
arca,https://arca.live/b/hotdeal/109184107?p=2,1,베베숲 시그니처 위드그린 70매 20팩 + 시그니처 그린 20매 6팩,0,위메프,"29,900원",무료,생활용품,2024-06-19 03:05,ㅇㅇ,816
arca,https://arca.live/b/hotdeal/109183501?p=2,8,"뷰르르 제로콜라, 250ml, 30개",55,쿠팡와우,"9,560원",무료,먹거리,2024-06-19 02:58,별님미리내,3805
arca,https://arca.live/b/hotdeal/109183106?p=2,3,DT-35 기계식,49,네이버 스마트 스토어,"42,400원","2,500원",가전제품,2024-06-19 02:54,금재은재동재,6564
arca,https://arca.live/b/hotdeal/109182485?p=2,11,수월우 스타필드2(코인541개+aa8912+네페머니카드),64,알리,$62.75,무료,가전제품,2024-06-19 02:46,빛나,5147
arca,https://arca.live/b/hotdeal/109181169?p=2,5,해피카우 미니 스모크치즈 오스트리아 훈연향 훈연치즈 [원산지:오스트리아,33,네이버쇼핑,"1,960원","4,000원",먹거리,2024-06-19 02:31,점화론자,2311
arca,https://arca.live/b/hotdeal/109179813?p=2,2,프리미엄 한돈 구이용 냉장 목살 500g + 삼겹살 500g,9,네이버,"17,900원",무료,먹거리,2024-06-19 02:17,베블레너로,1486
arca,https://arca.live/b/hotdeal/109179241?p=2,6,[타임딜] 로보캅 로그 시티 - 오후 6시까지,12,다이렉트게임즈,"14,300원",무료,SW/게임,2024-06-19 02:11,응기잇,2146
arca,https://arca.live/b/hotdeal/109178158?p=2,3,"모던하우스 나눔접시 3P (4칸 1P , 2칸2P)",4,위메프,"6,960원",무료,생활용품,2024-06-19 02:01,아루를몰루,1365
arca,https://arca.live/b/hotdeal/109176494?p=2,12,르젠 S급(?)리퍼 BLDC LZDF-TR8시리즈(수량한정),54,르젠공홈,"59,800원",무료,가전제품,2024-06-19 01:39,ㅇㅇ,7801
arca,https://arca.live/b/hotdeal/109175527?p=2,12,수월우 일루미네이션,80,알리익스프레스,"949,847원",무료,가전제품,2024-06-19 01:25,나사,6391
arca,https://arca.live/b/hotdeal/109175032?p=2,3,국내산 냉장 절단육 2kg,6,위메프,"10,790원",무료,먹거리,2024-06-19 01:17,ㅇㅇ,1892
arca,https://arca.live/b/hotdeal/109174922?p=2,3,배틀넷 여름할인 ~67% (7/2까지),26,배틀넷,0원,무료,SW/게임,2024-06-19 01:15,꾸미,5000
arca,https://arca.live/b/hotdeal/109174083?p=2,1,라텍스 고무장갑 5입,11,위메프,"6,720원",무료,생활용품,2024-06-19 01:02,ㅇㅇ,1649
arca,https://arca.live/b/hotdeal/109173629?p=2,1,리벤스 시그니처 고평량 캡형 물티슈 75평량 70매 20팩 + 휴대용 3팩,1,지마켓,"21,870원",무료,생활용품,2024-06-19 00:54,ㅇㅇ,1620
arca,https://arca.live/b/hotdeal/109173138?p=2,9,쟌슨빌 스모크 소시지 벌크형 1670g,63,티몬,"19,926원",무료,먹거리,2024-06-19 00:45,에부이,4297
arca,https://arca.live/b/hotdeal/109170818?p=2,2,고메 중화 짬뽕 652g 3개,24,지마켓,"15,280원",무료,먹거리,2024-06-18 23:53,로로이일로,2309
arca,https://arca.live/b/hotdeal/109169861?p=2,6,(코인샵) 샤오미 미지아 전동 스크루 드라이버,36,알리익스프레스,"14,616원",무료,생활용품,2024-06-18 23:28,키아나,4420
arca,https://arca.live/b/hotdeal/109168977?p=2,4,짐빔 하이볼,56,Cu,"2,400원",무료,먹거리,2024-06-18 23:02,도로쉬,5443
arca,https://arca.live/b/hotdeal/109163778?p=2,17,엑설런트 6개,50,위메프,"26,530원",무료,먹거리,2024-06-18 18:18,Kuws1012,7452
arca,https://arca.live/b/hotdeal/109163324?p=2,2,필립스 일체형 접이식 스탠드,28,쿠팡,990원,무료,가전제품,2024-06-18 18:01,Soloviev,5562
arca,https://arca.live/b/hotdeal/109161428?p=2,5,센서형 쓰레기통 14L,33,알리익스프레스,"4,500원",무료,생활용품,2024-06-18 17:11,발가락보면흥분함,6406
arca,https://arca.live/b/hotdeal/109161411?p=2,1,워터제로 하이브리드 와이퍼 2+2 (차량 2대분),10,지마켓,"8,400원",무료,기타,2024-06-18 17:11,ㅇㅇ,1500
arca,https://arca.live/b/hotdeal/109160519?p=2,6,농심 육개장사발면 24개 유니버스클럽만,7,옥션,"12,450원",무료,먹거리,2024-06-18 16:52,ㅇㅇ,2099
arca,https://arca.live/b/hotdeal/109160037?p=2,3,(코인샵) KBEAR KB01 베릴륨 드라이버 이어폰,46,알리,$9.37,무료,가전제품,2024-06-18 16:43,아카계정새로팜,5193
arca,https://arca.live/b/hotdeal/109158216?p=2,1,코카콜라 제로 300ml 24펫 + (코카콜라 파리올림픽 텀블러),16,11번가,"16,900원",무료,먹거리,2024-06-18 16:13,ㅇㅇ,2902
arca,https://arca.live/b/hotdeal/109155534?p=2,12,광동 비앙떼 유자캐모마일/자몽블랙티 500ml 24+24 총 48개,27,티몬,"14,256원",무료,먹거리,2024-06-18 15:37,ㅇㅇ,2707
arca,https://arca.live/b/hotdeal/109155035?p=2,13,산리오 손거울 가챠(빼빼로 12갑 증정),29,티몬,"8,832원",무료,먹거리,2024-06-18 15:31,salt,6058
arca,https://arca.live/b/hotdeal/109154959?p=2,10,비비고 사골곰탕 500g x 18개,22,알리익스프레스,"9,999원",무료,먹거리,2024-06-18 15:30,ㅇㅇ,1809
arca,https://arca.live/b/hotdeal/109154571?p=2,5,"크라제 함박스테이크 120g*5팩 (카카오5,989원/토스5,990원)",25,티몬,"6,510원",무료,먹거리,2024-06-18 15:26,ㅁㅁㅁㅇㅁ,2419
arca,https://arca.live/b/hotdeal/109154015?p=2,3,천도 복숭아 1kg 6-8과,13,알리익스프레스,"5,000원",무료,먹거리,2024-06-18 15:20,ㅇㅇ,2113
arca,https://arca.live/b/hotdeal/109153891?p=2,3,방울토마토 로얄과 2kg,5,알리익스프레스,"5,000원",무료,먹거리,2024-06-18 15:19,ㅇㅇ,1585
arca,https://arca.live/b/hotdeal/109153423?p=2,2,머스크 멜론 1.6kg,23,알리익스프레스,"5,000원",무료,먹거리,2024-06-18 15:14,ㅇㅇ,1632
arca,https://arca.live/b/hotdeal/109153254?p=2,13,유혜광 수제통등심돈까스 16장,50,티몬,"15,975원",무료,먹거리,2024-06-18 15:12,항뉴다,3716
arca,https://arca.live/b/hotdeal/109152583?p=2,3,대용량 직화 가마솥 감자탕 3kg,4,g마켓,"13,930원",무료,먹거리,2024-06-18 15:05,ㅇㅇ,2773
arca,https://arca.live/b/hotdeal/109152373?p=2,4,한돈 구이용 냉장 목살 500g + 삼겹살 500g,6,네이버,"18,900원",무료,먹거리,2024-06-18 15:02,ㅇㅇ,1321
arca,https://arca.live/b/hotdeal/109152332?p=2,2,다우니 미스티크 섬유유연제 1리터 6개+200ml 3개,1,롯데온,"27,720원",무료,생활용품,2024-06-18 15:02,파타고니,1340
arca,https://arca.live/b/hotdeal/109148272?p=2,5,sn770 2테라(코인1230개 적용시),52,알리,$68.22,무료,PC제품,2024-06-18 14:19,빛나,6169
arca,https://arca.live/b/hotdeal/109147635?p=2,3,ak620 DIGITAL,31,알리,$43.65,무료,PC제품,2024-06-18 14:12,지니영,4816
arca,https://arca.live/b/hotdeal/109147472?p=2,100,1989 천산문,40,스팀,"2,380원",무료,SW/게임,2024-06-18 14:10,칠리콘까르네,8768
arca,https://arca.live/b/hotdeal/109144213?p=2,2,(118코인) 로지텍 MX 마스터 3S,27,알리,"70,813원",무료,가전제품,2024-06-18 13:33,유키민,4691
arca,https://arca.live/b/hotdeal/109144131?p=2,5,웨스턴 디지털 WD SN740 1TB 2TB SSD M.2 2230,33,알리,$72.52,무료,가전제품,2024-06-18 13:32,ㅇㅇ,3186
arca,https://arca.live/b/hotdeal/109142475?p=3,1,아디다스 남성 에어로레디 퍼포먼스 드로즈 8장,2,폰드그룹,"51,900원",무료,의류,2024-06-18 13:12,ㅇㅇ,3073
arca,https://arca.live/b/hotdeal/109141724?p=3,1,완도 활전복 1kg 11-12미,9,11번가,"19,940원",무료,먹거리,2024-06-18 13:04,파타고니,939
arca,https://arca.live/b/hotdeal/109140069?p=3,2,ANKER 24000mah 140w 파워뱅크,9,알리,$64.16,무료,가전제품,2024-06-18 12:48,밀키,3380
arca,https://arca.live/b/hotdeal/109128788?p=3,1,난각번호 1번 자연방사란 계란 10구 (쌍란),42,프레시리더,"3,900원","3,500원",먹거리,2024-06-18 10:43,그로,3924
arca,https://arca.live/b/hotdeal/109126641?p=3,3,"크라운 쿠크다스 화이트, 289g, 1개",33,쿠팡,"2,940원",무료,먹거리,2024-06-18 10:17,ㅇㅇ,2717
arca,https://arca.live/b/hotdeal/109126302?p=3,4,BP60NB10 블루레이 ODD,21,알리,"86,010원",무료,가전제품,2024-06-18 10:13,노노하,4952
arca,https://arca.live/b/hotdeal/109125858?p=3,1,더푸룸 섬유유연제 라벤더 2.5L,6,위메프,"3,000원",무료,생활용품,2024-06-18 10:08,그로,1328
arca,https://arca.live/b/hotdeal/109125731?p=3,0,데일리 무지 화이트 블랙 양말 20켤레,9,옥션,"8,910원",무료,의류,2024-06-18 10:06,ㅇㅇ,2032
arca,https://arca.live/b/hotdeal/109120862?p=3,3,아이리스오야마 풀커버 투웨이 호스릴 10M,6,위시,"19,870원",무료,생활용품,2024-06-18 09:06,소리스리,2974
arca,https://arca.live/b/hotdeal/109119270?p=3,6,역대가 버즈2프로 앱에서만 가능,70,알리,"103,651원",무료,가전제품,2024-06-18 08:44,간프마시,7348
arca,https://arca.live/b/hotdeal/109118070?p=3,5,삼성 버즈 FE/버즈 라이브 학생용 할인,9,카카오톡,"54,280원",무료,가전제품,2024-06-18 08:26,ㅇㅇ,3506
arca,https://arca.live/b/hotdeal/109116752?p=3,1,천연 꿀스틱 단품 12g 10포 *2개 총 20포,19,카카오쇼핑,"13,900원",무료,먹거리,2024-06-18 08:07,행복뉴비,2932
arca,https://arca.live/b/hotdeal/109116344?p=3,17,한맥 불벅4팩+마시따3팩+더블백3팩,57,티몬,"9,930원",무료,먹거리,2024-06-18 08:02,루피의밀짚모자,5253
arca,https://arca.live/b/hotdeal/109111178?p=3,3,도드람 오리지널/치즈/깻잎/청양 단백소시지 10개,22,떠리몰,"9,500원",무료,먹거리,2024-06-18 06:51,ㅇㅇ,2978
arca,https://arca.live/b/hotdeal/109108693?p=3,4,비스포크 세탁기 상하 건조기포함 세트 WF2517HD 화이트,11,지마켓,"1,699,000원",무료,가전제품,2024-06-18 06:21,무엇이될상이오,2566
arca,https://arca.live/b/hotdeal/109107994?p=3,9,애플 아이패드 9세대 WI-FI버전 256GB (해외직구),87,지마켓,"399,900원",무료,가전제품,2024-06-18 06:12,디카운티,8039
arca,https://arca.live/b/hotdeal/109106156?p=3,9,필립스 55 OLED TV 앰비라이트 내장 토스페이,27,티몬,"772,990원",무료,가전제품,2024-06-18 05:45,바리사다,3737
arca,https://arca.live/b/hotdeal/109104875?p=3,2,마니커 리얼통살너겟 300g x 6팩,30,롯데온,"15,930원",무료,먹거리,2024-06-18 05:24,MK아웃,2687
arca,https://arca.live/b/hotdeal/109104057?p=3,4,스테비아 방울토마토 2KG 외 블랙/레드/청포도/완숙토망고,16,위메프,"11,660원",무료,먹거리,2024-06-18 05:10,KKK,1512
arca,https://arca.live/b/hotdeal/109103623?p=3,0,국내산 반건조 오징어 파품 1kg 내외 5~13미,6,롯데온,"16,530원",무료,먹거리,2024-06-18 05:02,ㅇㅇ,1355
arca,https://arca.live/b/hotdeal/109103380?p=3,9,8BitDo 레트로 기계식키보드 C64 에디션,38,펀샵,"99,000원",무료,PC제품,2024-06-18 04:58,삼먁삼보리,8203
arca,https://arca.live/b/hotdeal/109100181?p=3,11,"초록 매실 제로, 알로에 제로 500ml x 24, 12병",29,카카오,"20,070원",무료,먹거리,2024-06-18 04:11,에부이,3824
arca,https://arca.live/b/hotdeal/109099600?p=3,1,"모바일 악세사리 모음전 케이스, 케이블 등",1,티몬,"2,990원",무료,생활용품,2024-06-18 04:03,gjapd,2418
arca,https://arca.live/b/hotdeal/109098962?p=3,1,인블리스 핸드워시 폼형 500ml 1+1 손세정제,11,인팍쇼핑,"5,890원",무료,생활용품,2024-06-18 03:52,꾸미,1125
