site,url,recommend,title,comment,shoppingmall,price,deliveryfee,category,time,author,views
arca,https://arca.live/b/hotdeal/108857283?p=8,18,도시바 NAS용 HDD 14TB 중,78,위메프,"157,250원",무료,가전제품,2024-06-14 18:15,응애나아기,10052
arca,https://arca.live/b/hotdeal/108854443?p=8,13,성주 참외 실중량 10kg,20,G마켓,"14,370원",무료,먹거리,2024-06-14 16:57,exit,2920
arca,https://arca.live/b/hotdeal/108852376?p=8,12,엘지 32GP85 QHD 게이밍모니터 농 국 신,46,11번가,"474,750원",무료,PC제품,2024-06-14 16:15,KKK,7327
arca,https://arca.live/b/hotdeal/108850954?p=8,12,팔도 비락 식혜 제로 238mlx24캔,42,위메프,"9,960원",무료,먹거리,2024-06-14 15:49,ㅇㅇ,3612
arca,https://arca.live/b/hotdeal/108849953?p=8,3,지오다노 폴로 반팔 티셔츠,24,롯데온,"11,930원",무료,의류,2024-06-14 15:33,파타고니,5222
arca,https://arca.live/b/hotdeal/108848401?p=8,4,경북 부사 사과 2KG,31,11번가,"22,840원",무료,먹거리,2024-06-14 15:09,먹이특,1829
arca,https://arca.live/b/hotdeal/108844196?p=8,10,"해태제과 맛동산, 90g, 8개",19,쿠팡,"7,190원",무료,먹거리,2024-06-14 14:13,ㅇㅇ,3302
arca,https://arca.live/b/hotdeal/108841444?p=8,14,쿠크다스 순크림 케이크 154gx5개,40,쿠팡,"11,600원",무료,먹거리,2024-06-14 13:36,ㅇㅇ,6237
arca,https://arca.live/b/hotdeal/108840161?p=8,7,장순필 가마솥 특육개장 5봉 외,21,롯데온,"15,410원",무료,먹거리,2024-06-14 13:20,ㅇㅇ,3309
arca,https://arca.live/b/hotdeal/108834369?p=8,5,주꾸미 볶음 300g 2팩,8,네이버,"11,400원",무료,먹거리,2024-06-14 12:09,ㅇㅇ,2821
arca,https://arca.live/b/hotdeal/108833339?p=8,7,펩시 제로슈거 라임 500ml x 20펫,12,옥션,"15,930원",무료,먹거리,2024-06-14 11:56,파타고니,3928
arca,https://arca.live/b/hotdeal/108831871?p=8,16,이날 아무때나 무료배송 쿠폰 받아두기(지점 확인),18,Ssg,0원,무료,모바일/상품권,2024-06-14 11:37,ㅇㅇ,8260
arca,https://arca.live/b/hotdeal/108828829?p=8,6,바랩 제모크림 대용량 300ml 1개,35,알리,"6,396원",무료,생활용품,2024-06-14 10:56,ㅇㅇ,4765
arca,https://arca.live/b/hotdeal/108827589?p=8,3,티몬 도서문화상품권 선주문 도서문화상품권 5만원권 (8%할인/7월3일배송),34,티몬,"46,000원",무료,모바일/상품권,2024-06-14 10:40,KoringNya,4012
arca,https://arca.live/b/hotdeal/108820983?p=8,12,신일 창문형 에어컨 SMA-C7700HS,139,떠리몰,"299,000원",무료,가전제품,2024-06-14 09:13,ㅇㅇ,11782
arca,https://arca.live/b/hotdeal/108819726?p=8,5,바나나리퍼블릭 혼성 데일리 테리쇼츠 4종 세트,16,폰드그룹,"16,900원",무료,의류,2024-06-14 08:57,ㅇㅇ,3608
arca,https://arca.live/b/hotdeal/108817153?p=8,16,잔망루피 로제 떡볶이/인절미 스낵 80g x 24봉 외 골라담기 (무료배송),26,알토란마켓,"7,900원",무료,먹거리,2024-06-14 08:23,아졸려쿨쿨,4561
arca,https://arca.live/b/hotdeal/108815735?p=8,4,필립스 SkinIQ 9000 면도기 S9980/54,26,G마켓,"289,850원",무료,가전제품,2024-06-14 08:04,노노하,3888
arca,https://arca.live/b/hotdeal/108806768?p=8,6,Q1W 메쉬의자 컴퓨터의자 책상의자 사무용의자,48,위메프,"115,260원",무료,기타,2024-06-14 06:01,르큐브릿,9265
arca,https://arca.live/b/hotdeal/108805307?p=8,10,"와우전용)LG 32GP83B QHD 게이밍 모니터 (국,삼,롯데카드만)",31,쿠팡,"433,000원",무료,PC제품,2024-06-14 05:42,ㅇㅇ,7128
arca,https://arca.live/b/hotdeal/108805088?p=8,6,농심 육사김사세트 24개,13,네이버,"13,300원",무료,먹거리,2024-06-14 05:39,뚜비뚭바,3291
arca,https://arca.live/b/hotdeal/108805008?p=8,6,제주 삼다수 그린 500ml 40입 유/무라벨 랜덤,9,오늘의집,"15,654원",무료,먹거리,2024-06-14 05:37,ㅇㅇ,1568
arca,https://arca.live/b/hotdeal/108803870?p=8,9,"LG전자 FHD 울트라기어 게이밍모니터 24GN60R 삼성,국민카드",34,쿠팡,"126,720원",무료,PC제품,2024-06-14 05:23,ㅇㅇ,6633
arca,https://arca.live/b/hotdeal/108803367?p=9,10,듀오백 Q7 에어로 Q7-05HLDA-M Airo 풀메쉬의자 외,47,위메프,"185,670원",무료,기타,2024-06-14 05:16,ㅇㅇ,4761
arca,https://arca.live/b/hotdeal/108803120?p=9,3,올반 태양초 주꾸미 볶음 300g 6팩,0,위메프,"24,300원",무료,먹거리,2024-06-14 05:13,ㅇㅇ,1057
arca,https://arca.live/b/hotdeal/108802329?p=9,11,RYZEN5 7500F_RTX4060TI 8GB 컴퓨터 조립PC,44,G마켓,"1,078,770원",무료,PC제품,2024-06-14 05:03,언제어디서나,8951
arca,https://arca.live/b/hotdeal/108800126?p=9,11,"농심 배홍동 비빔면 137g, 8개",26,쿠팡,"4,680원",무료,먹거리,2024-06-14 04:32,ㅇㅇ,3398
arca,https://arca.live/b/hotdeal/108799789?p=9,9,천도 신선복숭아 1.5kg (19과내외) 농카,15,위메프,"8,900원",무료,먹거리,2024-06-14 04:28,ㅇㅇ,2147
arca,https://arca.live/b/hotdeal/108799024?p=9,52,상남자 필수 캐치파산핑 시즌4 영양젤리 1+1,69,인팍쇼핑,"18,940원",무료,먹거리,2024-06-14 04:18,꾸미,7806
arca,https://arca.live/b/hotdeal/108798121?p=9,3,초이스등급 냉동 부채살 200g x 3팩,9,위메프,"14,990원",무료,먹거리,2024-06-14 04:04,ㅇㅇ,1543
arca,https://arca.live/b/hotdeal/108797925?p=9,6,한우갈비찜 500그람x3팩,3,글라이드,"23,900원","3,500원",먹거리,2024-06-14 04:01,무엇이될상이오,1719
arca,https://arca.live/b/hotdeal/108797671?p=9,5,상하목장 무항생제우유 125ml 24개,6,쿠팡,"13,900원",무료,먹거리,2024-06-14 03:58,빈,1775
arca,https://arca.live/b/hotdeal/108797158?p=9,3,아이팝 먹는샘물 2L*24펫,3,인팍쇼핑,"9,030원",무료,먹거리,2024-06-14 03:50,꾸미,1410
arca,https://arca.live/b/hotdeal/108793875?p=9,6,네이버 이마트점 쿠폰 최대 20%(최대 1민원),23,네이버 이마트점,0원,무료,모바일/상품권,2024-06-14 03:00,매옹이,3793
arca,https://arca.live/b/hotdeal/108791873?p=9,4,"일화 부르르 제로사이다, 250ml, 30개",16,쿠팡,"9,650원",무료,먹거리,2024-06-14 02:27,메트릭,2159
arca,https://arca.live/b/hotdeal/108790686?p=9,2,액츠 퍼펙트 고농축 캡슐세제 딥클린 84개,8,위메프플러스,"15,210원",무료,생활용품,2024-06-14 02:06,ㅇㅇ,2276
arca,https://arca.live/b/hotdeal/108789409?p=9,3,완도활전복 10-11미 1KG 산소포장,11,ak몰,"22,960원",무료,먹거리,2024-06-14 01:43,ㅇㅇ,1582
arca,https://arca.live/b/hotdeal/108787509?p=9,3,스마트에코 80매 x 20팩 물티슈 (네이버멤버십),10,네이버,"12,620원",무료,생활용품,2024-06-14 01:03,ㅇㅇ,2014
arca,https://arca.live/b/hotdeal/108784881?p=9,28,KT 콘텐츠페이 최대 50% 결제일 할인,149,KT,"150,000원",무료,모바일/상품권,2024-06-13 23:57,ㅇㅇ,11610
arca,https://arca.live/b/hotdeal/108783679?p=9,4,성주참외 깜짝 특가 3시간 타임 세일 11kg 알뜰형 랜덤과(실중량 10kg내외),10,G마켓,"17,910원",무료,먹거리,2024-06-13 23:23,히나,1891
arca,https://arca.live/b/hotdeal/108775475?p=9,24,인피니티런4 엑스트라와이드(4e) 검흰,180,롯데온(롯데백화점),"115,960원",무료,생활용품,2024-06-13 16:57,매옹이,12307
arca,https://arca.live/b/hotdeal/108774469?p=9,76,임신 준비하는 여성 멀티비타민 10정,90,카카오 쇼핑,100원,무료,먹거리,2024-06-13 16:37,Ehpa,14320
arca,https://arca.live/b/hotdeal/108773062?p=9,2,메밀국수 or 비빔국수 370g x 8팩,13,네이버,"15,900원",무료,먹거리,2024-06-13 16:12,ㅇㅇ,3347
arca,https://arca.live/b/hotdeal/108771288?p=9,20,[무료배포게임] Redout 2 (~6/21),10,에픽게임즈,0원,무료,SW/게임,2024-06-13 15:45,ZZZ,9332
arca,https://arca.live/b/hotdeal/108769912?p=9,9,"크라운 카라멜콘과땅콩 과자, 72g, 4개",36,쿠팡,"3,160원",무료,먹거리,2024-06-13 15:26,ㅇㅇ,3062
arca,https://arca.live/b/hotdeal/108768773?p=9,1,깨비농원 제주 초당 옥수수 10개입 (특품/15cm이상) 농카,12,위메프,"16,900원",무료,먹거리,2024-06-13 15:12,ㅇㅇ,1771
arca,https://arca.live/b/hotdeal/108768086?p=9,19,S급 중고도서 100종 골라담기,40,11번가,"3,900원",무료,기타,2024-06-13 15:03,ㅇㅇ,6848
arca,https://arca.live/b/hotdeal/108765242?p=9,4,바나나리퍼블릭 린넨 반바지 4장 세트,14,폰드그룹,"17,000원",무료,의류,2024-06-13 14:29,ㅇㅇ,5560
arca,https://arca.live/b/hotdeal/108764905?p=9,11,아사히 에비오스 맥주효모 2000정 1+1,62,인터파크,"33,200원",무료,먹거리,2024-06-13 14:25,ㅇㅇ,6530
arca,https://arca.live/b/hotdeal/108764332?p=9,2,나랑드사이다 제로 345ml × 24캔,12,알리익스프레스,"10,549원",무료,먹거리,2024-06-13 14:18,양모씨,2120
arca,https://arca.live/b/hotdeal/108763179?p=9,23,프로스트펑크 (스팀 최저가),50,스팀,"9,600원",무료,SW/게임,2024-06-13 14:04,세상아덤벼라,4882
arca,https://arca.live/b/hotdeal/108762699?p=9,9,맥스봉 치즈 525g x 5개,12,알리익스프레스,"18,995원",무료,먹거리,2024-06-13 13:58,ㅇㅇ,2959
arca,https://arca.live/b/hotdeal/108762418?p=9,3,호떡쌀 군만두 960g (16개입내외),22,알리익스프레스,"5,984원",무료,먹거리,2024-06-13 13:55,ㅇㅇ,2894
arca,https://arca.live/b/hotdeal/108761966?p=9,3,맛동산 90g x 4개,12,쿠팡,"4,450원",무료,먹거리,2024-06-13 13:49,ㅇㅇ,1768
arca,https://arca.live/b/hotdeal/108760922?p=9,8,(임박)잇찹 통 등심/치즈돈까스 160g*10봉 x 1박스 + 증정소스300g,66,알토란마켓,"12,900원",무료,먹거리,2024-06-13 13:37,Ehpa,4587
arca,https://arca.live/b/hotdeal/108758933?p=9,10,(임박) 크리스피코트 웨지 감자 4.52kg,114,알토란마켓,"11,800원",무료,먹거리,2024-06-13 13:13,Ehpa,7095
arca,https://arca.live/b/hotdeal/108758804?p=9,3,우고래빗 고구마 말랭이 스틱 10개 1+1,6,우고래빗,"9,900원","3,000원",먹거리,2024-06-13 13:12,gjapd,1671
arca,https://arca.live/b/hotdeal/108756352?p=9,3,"오리온 초코파이, 468g, 3개",15,쿠팡,"9,900원",무료,먹거리,2024-06-13 12:43,ㅇㅇ,2200
arca,https://arca.live/b/hotdeal/108749966?p=9,5,밀라 마스카포네치즈 500g 크림치즈,45,네이버 쇼핑몰,"3,300원","3,000원",먹거리,2024-06-13 11:30,매옹이,4059
arca,https://arca.live/b/hotdeal/108747789?p=9,4,삼성 비스포크 그랑데 AI 드럼 세탁기 건조기 세트 24kg+20kg 1등급 블랙캐비어,23,네이버,"1,795,400원",무료,가전제품,2024-06-13 11:06,ㅇㅇ,3906
arca,https://arca.live/b/hotdeal/108738832?p=9,9,커버낫 여름 시즌 오프 60%세일,15,커버낫,"15,900원",무료,의류,2024-06-13 09:20,ㅇㅇ,8877
arca,https://arca.live/b/hotdeal/108737198?p=9,2,미션 나초칩 라운드 500g,33,쿠팡,"3,500원",무료,먹거리,2024-06-13 08:59,ㅇㅇ,2947
arca,https://arca.live/b/hotdeal/108734394?p=9,12,신라면5+너구리5+짜파게티10 총 20봉,35,G마켓,"13,150원",무료,먹거리,2024-06-13 08:21,MK아웃,3697
arca,https://arca.live/b/hotdeal/108733539?p=9,10,MSI G274F IPS 게이밍 와이드 27인치 모니터 FHD 180hz 1ms,18,지마켓,"189,000원",무료,PC제품,2024-06-13 08:10,ㅇㅇ,6988
arca,https://arca.live/b/hotdeal/108728732?p=9,4,하이드로 더치커피 원두커피 원액 세하도 30ml 40팩,30,네이버,"9,900원",무료,먹거리,2024-06-13 07:04,두유띵,2803
arca,https://arca.live/b/hotdeal/108728632?p=9,12,신라명과 50%할인,42,네이버쇼핑,"3,900원",무료,먹거리,2024-06-13 07:03,gjapd,6482
arca,https://arca.live/b/hotdeal/108720320?p=9,6,"팔도 비락식혜 제로, 238ml, 24개",34,쿠팡,"10,400원",무료,먹거리,2024-06-13 04:59,KKK,3717
arca,https://arca.live/b/hotdeal/108718623?p=9,10,쁘띠첼 요거젤리 어린이 간식세트 5종 15개,35,쿠팡,"19,700원",무료,먹거리,2024-06-13 04:34,ㅇㅇ,3617
arca,https://arca.live/b/hotdeal/108710921?p=10,17,"오스트리아, 삼겹, 냉동, 절단, (2kg/15937)",74,알리익스프레스,"15,937원",무료,먹거리,2024-06-13 02:45,계란볶음밥헌터,7561
arca,https://arca.live/b/hotdeal/108709799?p=10,56,"오늘은 티몬 핫딜 모음 (밀카, 냉동블루베리, 양파, 부대찌개)",99,티몬,"3,990원",무료,먹거리,2024-06-13 02:28,벨벳,9133
arca,https://arca.live/b/hotdeal/108708509?p=10,4,도루코 마이셰프 1+1 애쉬블루 프라이팬 2종,22,11번가,"25,990원",무료,먹거리,2024-06-13 02:06,항뉴다,3282
arca,https://arca.live/b/hotdeal/108708419?p=10,9,아디다스 남성 쿨 드로즈,16,하프클럽,"3,900원","3,000원",의류,2024-06-13 02:04,파타고니,6407
arca,https://arca.live/b/hotdeal/108707426?p=10,5,(1+1)목우촌 주부9단 살코기햄 1kg,32,홈플러스,"12,990원","3,000원",먹거리,2024-06-13 01:47,회전김밥,3193
arca,https://arca.live/b/hotdeal/108706369?p=10,4,피죤 고농축 섬유유연제 보타닉 1L X 2개 + 1.6L X 2개,10,위메프플러스,"11,900원",무료,생활용품,2024-06-13 01:28,ㅇㅇ,2104
arca,https://arca.live/b/hotdeal/108705431?p=10,4,"몽크슈 액상 WITH 알룰로스, 530g, 1개",15,쿠팡,"5,960원",무료,먹거리,2024-06-13 01:11,ㅇㅇ,2817
arca,https://arca.live/b/hotdeal/108702209?p=10,14,필립스 일체형 접이식 스탠드,28,쿠팡,990원,무료,생활용품,2024-06-13 00:07,ㅇㅇ,9879
arca,https://arca.live/b/hotdeal/108700509?p=10,5,포스탈: 클래식 앤드 언컷,15,스토브,0원,무료,SW/게임,2024-06-12 23:22,Ehpa,4807
arca,https://arca.live/b/hotdeal/108700316?p=10,6,JONR 무선 진공 물걸레 청소기 ED11/ED12,22,인터파크,"102,770원",무료,가전제품,2024-06-12 23:16,082486,4033
arca,https://arca.live/b/hotdeal/108698973?p=10,7,제니 베이커리 4mix 320g,26,쿠팡,"17,000원",무료,먹거리,2024-06-12 22:25,덕아무개,4840
arca,https://arca.live/b/hotdeal/108698116?p=10,41,"보먹돼 삼겹,목살 (온라인)",108,홈플러스,"1,200원","3,000원",먹거리,2024-06-12 21:34,매옹이,8820
arca,https://arca.live/b/hotdeal/108689238?p=10,8,롯데시네마 2D 일반관람권,22,롯데온,"7,800원",무료,모바일/상품권,2024-06-12 16:00,Lud,4685
arca,https://arca.live/b/hotdeal/108688773?p=10,17,"엑스트라 버진오일 (오프라인 토,일 6.15 ~ 6.16)",115,홈플러스,"9,990원",무료,먹거리,2024-06-12 15:53,매옹이,7002
arca,https://arca.live/b/hotdeal/108688121?p=10,6,비비고 왕교자 1.05kg 2개+통새우만두 200g 2개,12,네이버,"15,800원","3,500원",먹거리,2024-06-12 15:42,ㅇㅇ,3158
arca,https://arca.live/b/hotdeal/108685551?p=10,11,백다다기 오이 2kg,40,카카오쇼핑,"7,000원",무료,먹거리,2024-06-12 15:06,삼먁삼보리,2676
arca,https://arca.live/b/hotdeal/108684278?p=10,6,구운닭알 60구,23,네이버쇼핑,"11,920원",무료,먹거리,2024-06-12 14:50,아보리지스,3022
arca,https://arca.live/b/hotdeal/108674921?p=10,4,낫소 샌들 5종,22,GS샵,"9,900원",무료,의류,2024-06-12 13:03,항뉴다,6321
arca,https://arca.live/b/hotdeal/108673765?p=10,6,국내산 한돈 수제 칼집 양념갈비 1kg 2팩,8,sk스토아,"20,216원",무료,먹거리,2024-06-12 12:50,킬리안,3086
arca,https://arca.live/b/hotdeal/108670315?p=10,14,스파오 브랜드데이 최대 80% 무배+무료반품,29,네이버,"6,380원",무료,의류,2024-06-12 12:13,그로,8496
arca,https://arca.live/b/hotdeal/108666907?p=10,7,종근당 락토핏 골드 생유산균 2g x 300포 (농협/삼성/국민),19,위메프플러스,"38,720원",무료,먹거리,2024-06-12 11:39,ㅇㅇ,2395
arca,https://arca.live/b/hotdeal/108666492?p=10,6,필립스 샤티넬 어드밴스 모근제거기 BRE710/10,54,SSG,"88,350원",무료,가전제품,2024-06-12 11:35,ㅇㅇ,6266
arca,https://arca.live/b/hotdeal/108665783?p=10,3,매직캔 리필봉투 250 20개입,10,네이버,"26,300원",무료,생활용품,2024-06-12 11:27,ㅇㅇ,3379
arca,https://arca.live/b/hotdeal/108665781?p=10,6,"오리온 초코파이 바나나 12p, 444g",36,쿠팡,"3,410원",무료,먹거리,2024-06-12 11:27,ㅇㅇ,3509
arca,https://arca.live/b/hotdeal/108665648?p=10,4,고메 소바바치킨 소이허니 순살 375g x 4개,27,알리익스프레스,"19,253원",무료,먹거리,2024-06-12 11:26,ㅇㅇ,3509
arca,https://arca.live/b/hotdeal/108665608?p=10,6,갤럭시탭 s9 128gb,15,네이버쇼핑,"714,710원",무료,가전제품,2024-06-12 11:25,판사님저는고양입니다,4103
arca,https://arca.live/b/hotdeal/108665174?p=10,14,배스킨라빈스 패밀리 아이스크림 교환권 25% 할인,20,마켓컬리,"19,500원",무료,모바일/상품권,2024-06-12 11:20,ㅇㅇ,6539
arca,https://arca.live/b/hotdeal/108664739?p=10,4,"폰타나 밀라노 크림치즈 로제 파스타소스, 610g",21,쿠팡,"2,890원",무료,먹거리,2024-06-12 11:16,ㅇㅇ,2565
arca,https://arca.live/b/hotdeal/108664647?p=10,5,피지오겔 데일리 모이스쳐 테라피 UV 패밀리 썬 로션 100ml,3,쿠팡,"15,000원",무료,화장품,2024-06-12 11:15,ㅇㅇ,3010
arca,https://arca.live/b/hotdeal/108664507?p=10,3,"가그린 제로 구강청결제, 100ml, 3개",12,쿠팡,"3,120원",무료,생활용품,2024-06-12 11:13,ㅇㅇ,2698
arca,https://arca.live/b/hotdeal/108664433?p=10,2,"농협 100 국산콩 통째로 검은콩 17곡 두유, 190ml, 32개",3,쿠팡,"12,090원",무료,먹거리,2024-06-12 11:12,ㅇㅇ,1344
arca,https://arca.live/b/hotdeal/108664388?p=10,6,u클전용)더미식 백미밥 210g 6개 x3 18개 + 보리쌀밥 2개증정,7,지마켓,"12,870원",무료,먹거리,2024-06-12 11:12,ㅇㅇ,1387
arca,https://arca.live/b/hotdeal/108664175?p=10,4,"LG 그램 PRO 360 터치펜포함,SSD업글,CPU업글(라이브시에만)",5,G마켓,"1,699,000원",무료,PC제품,2024-06-12 11:10,ㅇㅇ,3811
arca,https://arca.live/b/hotdeal/108661106?p=10,3,대구 동인동 매운왕찜갈비 800g 1팩,14,알리,"10,283원",무료,먹거리,2024-06-12 10:37,ㅇㅇ,2366
arca,https://arca.live/b/hotdeal/108658891?p=10,4,국내산 냉장 닭다리살 3kg 순살 당일발골 농협카드만,11,지마켓,"25,110원",무료,먹거리,2024-06-12 10:13,ㅇㅇ,2426
arca,https://arca.live/b/hotdeal/108657660?p=10,19,천년의 환생 - 후궁의 저주 / 포스탈: 클래식 앤드 언컷,53,스토브,0원,무료,SW/게임,2024-06-12 09:59,수면중독자,10639
arca,https://arca.live/b/hotdeal/108654082?p=10,12,갤럭시 버즈2프로 + 투명케이스 증정,31,카카오 쇼핑하기 톡딜,"125,100원",무료,가전제품,2024-06-12 09:22,간프마시,6634
arca,https://arca.live/b/hotdeal/108653379?p=10,2,한우 냉장 1++등급 구이용 등심 400g 농협카드,3,11번가,"21,900원",무료,먹거리,2024-06-12 09:15,ㅇㅇ,1248
arca,https://arca.live/b/hotdeal/108648039?p=10,12,VXE R1 시리즈 마우스 ATK F1시리즈 모음,60,티몬,"33,839원",무료,PC제품,2024-06-12 08:19,ㅇㅇ,8098
arca,https://arca.live/b/hotdeal/108647817?p=10,5,일화 부르르 제로사이다 250ml x 30캔 외,24,위메프,"9,700원",무료,먹거리,2024-06-12 08:17,MK아웃,1883
arca,https://arca.live/b/hotdeal/108646392?p=10,7,반건조 오징어(피데기) 5미+5미,16,네이버,"15,120원",무료,먹거리,2024-06-12 08:04,ㅇㅇ,2312
arca,https://arca.live/b/hotdeal/108643855?p=10,30,디스 워 오브 마인 (스팀 최저가),43,스팀,"4,300원",무료,SW/게임,2024-06-12 07:39,세상아덤벼라,5243
arca,https://arca.live/b/hotdeal/108642053?p=10,8,BIOHAZARD RE:4,30,steam,"33,600원",무료,SW/게임,2024-06-12 07:17,어쨌든귀여워,3903
arca,https://arca.live/b/hotdeal/108641810?p=10,8,The liittle nightmares 1 & 2 통합할인 75600 > 16800,4,steam,"16,800원",무료,SW/게임,2024-06-12 07:14,어쨌든귀여워,3421
arca,https://arca.live/b/hotdeal/108640923?p=10,3,반하나 옐로우는 물티슈,6,카카오쇼핑,"7,900원",무료,생활용품,2024-06-12 07:03,이류,2534
